Species	Assembly Accession	Order	Superfamily	Te	Score
Horisme vitalbata	GCA_951804965.1	Lepidoptera	Geometroidea	Shellder	0.017499161917532684
Hydriomena furcata	GCA_912999785.1	Lepidoptera	Geometroidea	Spoink	0.07733953641566141
Hydriomena furcata	GCA_912999785.1	Lepidoptera	Geometroidea	Shellder	0.018102581293999328
Hydriomena furcata	GCA_912999785.1	Lepidoptera	Geometroidea	P-element	0.00850937881534648
Hylaea fasciaria	GCA_905147375.1	Lepidoptera	Geometroidea	Spoink	0.08588249825023674
Hylaea fasciaria	GCA_905147375.1	Lepidoptera	Geometroidea	P-element	0.008398386917755005
Hylaea fasciaria	GCA_905147375.1	Lepidoptera	Geometroidea	Shellder	0.022728796513576937
Hypomecis punctinalis	GCA_949316475.1	Lepidoptera	Geometroidea	P-element	0.010322246476007251
Hypomecis punctinalis	GCA_949316475.1	Lepidoptera	Geometroidea	Spoink	0.08141545555601301
Hypomecis punctinalis	GCA_949316475.1	Lepidoptera	Geometroidea	Shellder	0.015638618840093866
Idaea aversata	GCA_907269075.1	Lepidoptera	Geometroidea	Spoink	0.08427683313434065
Idaea aversata	GCA_907269075.1	Lepidoptera	Geometroidea	Shellder	0.0197619845792826
Idaea aversata	GCA_907269075.1	Lepidoptera	Geometroidea	P-element	0
Idaea biselata	GCA_958496205.1	Lepidoptera	Geometroidea	Shellder	0.021102916526986256
Idaea biselata	GCA_958496205.1	Lepidoptera	Geometroidea	P-element	0
Idaea biselata	GCA_958496205.1	Lepidoptera	Geometroidea	Spoink	0.0916875952077072
Idaea dimidiata	GCA_949358125.1	Lepidoptera	Geometroidea	Spoink	0.08789987237020874
Idaea dimidiata	GCA_949358125.1	Lepidoptera	Geometroidea	Shellder	0.009755279919544084
Idaea dimidiata	GCA_949358125.1	Lepidoptera	Geometroidea	P-element	0.008657368012135114
Idaea straminata	GCA_951213275.1	Lepidoptera	Geometroidea	P-element	0.00847238151614932
Idaea straminata	GCA_951213275.1	Lepidoptera	Geometroidea	Spoink	0.08507966569228868
Idaea straminata	GCA_951213275.1	Lepidoptera	Geometroidea	Shellder	0.012001340931947704
Lampropteryx suffumata	GCA_948098915.1	Lepidoptera	Geometroidea	Spoink	0.039194697188027504
Lampropteryx suffumata	GCA_948098915.1	Lepidoptera	Geometroidea	Shellder	0.023650687227623198
Lampropteryx suffumata	GCA_948098915.1	Lepidoptera	Geometroidea	P-element	0
Ligdia adustata	GCA_947049295.1	Lepidoptera	Geometroidea	Shellder	0.01651022460610124
Ligdia adustata	GCA_947049295.1	Lepidoptera	Geometroidea	Spoink	0.08726172341389106
Ligdia adustata	GCA_947049295.1	Lepidoptera	Geometroidea	P-element	0
Lobophora halterata	GCA_932526365.1	Lepidoptera	Geometroidea	Spoink	0.03997694429577175
Lobophora halterata	GCA_932526365.1	Lepidoptera	Geometroidea	P-element	0
Lobophora halterata	GCA_932526365.1	Lepidoptera	Geometroidea	Shellder	0.022108615487763997
Lomographa bimaculata	GCA_948107665.1	Lepidoptera	Geometroidea	P-element	0.009619297791261238
Lomographa bimaculata	GCA_948107665.1	Lepidoptera	Geometroidea	Spoink	0.07676314380995512
Lomographa bimaculata	GCA_948107665.1	Lepidoptera	Geometroidea	Shellder	0.018052296345960443
Lycia hirtaria	GCA_947563715.1	Lepidoptera	Geometroidea	Spoink	0.03268969492362798
Lycia hirtaria	GCA_947563715.1	Lepidoptera	Geometroidea	P-element	0
Lycia hirtaria	GCA_947563715.1	Lepidoptera	Geometroidea	Shellder	0.01925913509889373
Macaria notata	GCA_927399415.1	Lepidoptera	Geometroidea	Spoink	0.01807402527893285
Macaria notata	GCA_927399415.1	Lepidoptera	Geometroidea	P-element	0.008805357208923748
Macaria notata	GCA_927399415.1	Lepidoptera	Geometroidea	Shellder	0.01946027489104928
Operophtera brumata	GCA_932527175.1	Lepidoptera	Geometroidea	P-element	0.0094343112952754455
Operophtera brumata	GCA_932527175.1	Lepidoptera	Geometroidea	Shellder	0.019527321488434463
Operophtera brumata	GCA_932527175.1	Lepidoptera	Geometroidea	Spoink	0.032360327720367246
Opisthograptis luteolata	GCA_931315375.2	Lepidoptera	Geometroidea	Shellder	0.010643647334897754
Opisthograptis luteolata	GCA_931315375.2	Lepidoptera	Geometroidea	Spoink	0.0895672938367162
Opisthograptis luteolata	GCA_931315375.2	Lepidoptera	Geometroidea	P-element	0
Pasiphila rectangulata	GCA_963082625.1	Lepidoptera	Geometroidea	Spoink	0.08627362180410886
Pasiphila rectangulata	GCA_963082625.1	Lepidoptera	Geometroidea	P-element	0
Pasiphila rectangulata	GCA_963082625.1	Lepidoptera	Geometroidea	Shellder	0.017298022125377135
Peribatodes rhomboidaria	GCA_911728515.1	Lepidoptera	Geometroidea	P-element	0
Peribatodes rhomboidaria	GCA_911728515.1	Lepidoptera	Geometroidea	Spoink	0.07556918769813496
Peribatodes rhomboidaria	GCA_911728515.1	Lepidoptera	Geometroidea	Shellder	0.014817298022125377
Perizoma affinitatum	GCA_961405105.1	Lepidoptera	Geometroidea	Spoink	0.08228004446457245
Perizoma affinitatum	GCA_961405105.1	Lepidoptera	Geometroidea	Shellder	0.018404290982232653
Perizoma affinitatum	GCA_961405105.1	Lepidoptera	Geometroidea	P-element	0.00876835990972659
Perizoma flavofasciatum	GCA_958496245.1	Lepidoptera	Geometroidea	Shellder	0.019946362722091854
Perizoma flavofasciatum	GCA_958496245.1	Lepidoptera	Geometroidea	P-element	0
Perizoma flavofasciatum	GCA_958496245.1	Lepidoptera	Geometroidea	Spoink	0.015644942154884926
Petrophora chlorosata	GCA_951640565.1	Lepidoptera	Geometroidea	P-element	0.008361389618557846
Petrophora chlorosata	GCA_951640565.1	Lepidoptera	Geometroidea	Spoink	0.09084359174935155
Petrophora chlorosata	GCA_951640565.1	Lepidoptera	Geometroidea	Shellder	0.015940328528327188
Philereme transversata	GCA_963924445.1	Lepidoptera	Geometroidea	P-element	0
Philereme transversata	GCA_963924445.1	Lepidoptera	Geometroidea	Spoink	0.01420396064061921
Philereme transversata	GCA_963924445.1	Lepidoptera	Geometroidea	Shellder	0.010760978880321823
Philereme vetulata	GCA_918857605.2	Lepidoptera	Geometroidea	P-element	0
Philereme vetulata	GCA_918857605.2	Lepidoptera	Geometroidea	Shellder	0.019275896748240026
Philereme vetulata	GCA_918857605.2	Lepidoptera	Geometroidea	Spoink	0.0376713738729466
Plagodis dolabraria	GCA_963854805.1	Lepidoptera	Geometroidea	Shellder	0.015672142138786458
Plagodis dolabraria	GCA_963854805.1	Lepidoptera	Geometroidea	P-element	0
Plagodis dolabraria	GCA_963854805.1	Lepidoptera	Geometroidea	Spoink	0.04749063362015727
Plagodis pulveraria	GCA_963890685.1	Lepidoptera	Geometroidea	Shellder	0.014733489775393899
Plagodis pulveraria	GCA_963890685.1	Lepidoptera	Geometroidea	Spoink	0.051957676314380995
Plagodis pulveraria	GCA_963890685.1	Lepidoptera	Geometroidea	P-element	0.009804284287247032
Plemyria rubiginata	GCA_963576535.1	Lepidoptera	Geometroidea	Spoink	0.07729836551525382
Plemyria rubiginata	GCA_963576535.1	Lepidoptera	Geometroidea	Shellder	0.005933623868588669
Plemyria rubiginata	GCA_963576535.1	Lepidoptera	Geometroidea	P-element	0
Scotopteryx bipunctaria	GCA_949320045.1	Lepidoptera	Geometroidea	Shellder	0.020130740864901107
Scotopteryx bipunctaria	GCA_949320045.1	Lepidoptera	Geometroidea	P-element	0
Scotopteryx bipunctaria	GCA_949320045.1	Lepidoptera	Geometroidea	Spoink	0.06630573510642677
Selenia dentaria	GCA_917880725.1	Lepidoptera	Geometroidea	Spoink	0.090699493597925
Selenia dentaria	GCA_917880725.1	Lepidoptera	Geometroidea	P-element	0.010063265381627141
Selenia dentaria	GCA_917880725.1	Lepidoptera	Geometroidea	Shellder	0.019359704994971506
Thera britannica	GCA_939531255.2	Lepidoptera	Geometroidea	Shellder	0.015286624203821656
Thera britannica	GCA_939531255.2	Lepidoptera	Geometroidea	Spoink	0.040450409650459054
Thera britannica	GCA_939531255.2	Lepidoptera	Geometroidea	P-element	0
Thera obeliscata	GCA_947578465.1	Lepidoptera	Geometroidea	P-element	0.008361389618557846
Thera obeliscata	GCA_947578465.1	Lepidoptera	Geometroidea	Shellder	0.00682199128394234
Thera obeliscata	GCA_947578465.1	Lepidoptera	Geometroidea	Spoink	0.018547490633620156
Timandra comae	GCA_958496195.1	Lepidoptera	Geometroidea	Spoink	0.08458561488739759
Timandra comae	GCA_958496195.1	Lepidoptera	Geometroidea	P-element	0
Timandra comae	GCA_958496195.1	Lepidoptera	Geometroidea	Shellder	0.01731478377472343
Venusia cambrica	GCA_951394065.1	Lepidoptera	Geometroidea	P-element	0
Venusia cambrica	GCA_951394065.1	Lepidoptera	Geometroidea	Shellder	0.013275226282266175
Venusia cambrica	GCA_951394065.1	Lepidoptera	Geometroidea	Spoink	0.03806249742681873
Xanthorhoe designata	GCA_963582015.1	Lepidoptera	Geometroidea	Shellder	0.017934964800536374
Xanthorhoe designata	GCA_963582015.1	Lepidoptera	Geometroidea	P-element	0
Xanthorhoe designata	GCA_963582015.1	Lepidoptera	Geometroidea	Spoink	0.08083906295030673
Xanthorhoe spadicearia	GCA_947086425.1	Lepidoptera	Geometroidea	P-element	0.010248251877612934
Xanthorhoe spadicearia	GCA_947086425.1	Lepidoptera	Geometroidea	Spoink	0.03450121454156203
Xanthorhoe spadicearia	GCA_947086425.1	Lepidoptera	Geometroidea	Shellder	0.00631914180355347
Achlya flavicornis	GCA_947623365.1	Lepidoptera	Drepanoidea	Spoink	0.036127465107661905
Achlya flavicornis	GCA_947623365.1	Lepidoptera	Drepanoidea	P-element	0
Achlya flavicornis	GCA_947623365.1	Lepidoptera	Drepanoidea	Shellder	0.014280925243043915
Drepana falcataria	GCA_945859725.1	Lepidoptera	Drepanoidea	Spoink	0.055251348346988347
Drepana falcataria	GCA_945859725.1	Lepidoptera	Drepanoidea	Shellder	0.013191418035534697
Drepana falcataria	GCA_945859725.1	Lepidoptera	Drepanoidea	P-element	0.010433238373598728
Falcaria lacertinaria	GCA_951449985.1	Lepidoptera	Drepanoidea	Spoink	0.08520317839351146
Falcaria lacertinaria	GCA_951449985.1	Lepidoptera	Drepanoidea	P-element	0.010137259980021459
Falcaria lacertinaria	GCA_951449985.1	Lepidoptera	Drepanoidea	Shellder	0.012068387529332886
Habrosyne pyritoides	GCA_907165245.1	Lepidoptera	Drepanoidea	Spoink	0.0784305652764626
Habrosyne pyritoides	GCA_907165245.1	Lepidoptera	Drepanoidea	Shellder	0.012370097217566208
Habrosyne pyritoides	GCA_907165245.1	Lepidoptera	Drepanoidea	P-element	0
Ochropacha duplaris	GCA_951361185.1	Lepidoptera	Drepanoidea	P-element	0
Ochropacha duplaris	GCA_951361185.1	Lepidoptera	Drepanoidea	Spoink	0.08489439664045453
Ochropacha duplaris	GCA_951361185.1	Lepidoptera	Drepanoidea	Shellder	0.011062688568555145
Polyploca ridens	GCA_951394255.1	Lepidoptera	Drepanoidea	Shellder	0.018421052631578946
Polyploca ridens	GCA_951394255.1	Lepidoptera	Drepanoidea	P-element	0.0094343112952754455
Polyploca ridens	GCA_951394255.1	Lepidoptera	Drepanoidea	Spoink	0.014945036847955865
Tethea ocularis	GCA_963555595.1	Lepidoptera	Drepanoidea	Spoink	0.022335213471118612
Tethea ocularis	GCA_963555595.1	Lepidoptera	Drepanoidea	P-element	0.011062192459950423
Tethea ocularis	GCA_963555595.1	Lepidoptera	Drepanoidea	Shellder	0.011079450217901441
Tetheella fluctuosa	GCA_951216915.1	Lepidoptera	Drepanoidea	Spoink	0.08230062991477624
Tetheella fluctuosa	GCA_951216915.1	Lepidoptera	Drepanoidea	Shellder	0.019829031176667785
Tetheella fluctuosa	GCA_951216915.1	Lepidoptera	Drepanoidea	P-element	0.0101002626808243
Thyatira batis	GCA_905147785.2	Lepidoptera	Drepanoidea	P-element	0.00847238151614932
Thyatira batis	GCA_905147785.2	Lepidoptera	Drepanoidea	Spoink	0.01706533821894685
Thyatira batis	GCA_905147785.2	Lepidoptera	Drepanoidea	Shellder	0.009084813945692256
Watsonalla binaria	GCA_929442735.1	Lepidoptera	Drepanoidea	P-element	0.008694365311332273
Watsonalla binaria	GCA_929442735.1	Lepidoptera	Drepanoidea	Shellder	0.007425410660408984
Watsonalla binaria	GCA_929442735.1	Lepidoptera	Drepanoidea	Spoink	0.09990118983902178
Bembecia ichneumoniformis	GCA_910589475.2	Lepidoptera	Sesioidea	Shellder	0.012906469996647671
Bembecia ichneumoniformis	GCA_910589475.2	Lepidoptera	Sesioidea	Spoink	0.05222528716703034
Bembecia ichneumoniformis	GCA_910589475.2	Lepidoptera	Sesioidea	P-element	0.008731362610529432
Choreutis nemorana	GCA_949316135.1	Lepidoptera	Sesioidea	Spoink	0.08477088393923175
Choreutis nemorana	GCA_949316135.1	Lepidoptera	Sesioidea	Shellder	0.011146496815286623
Choreutis nemorana	GCA_949316135.1	Lepidoptera	Sesioidea	P-element	0
Sesia apiformis	GCA_914767545.1	Lepidoptera	Sesioidea	P-element	0.010470235672795886
Sesia apiformis	GCA_914767545.1	Lepidoptera	Sesioidea	Shellder	0.020700636942675158
Sesia apiformis	GCA_914767545.1	Lepidoptera	Sesioidea	Spoink	0.014842109596936885
Sesia bembeciformis	GCA_943735995.1	Lepidoptera	Sesioidea	Shellder	0.010677170633590345
Sesia bembeciformis	GCA_943735995.1	Lepidoptera	Sesioidea	P-element	0
Sesia bembeciformis	GCA_943735995.1	Lepidoptera	Sesioidea	Spoink	0.014945036847955865
Synanthedon andrenaeformis	GCA_936446665.2	Lepidoptera	Sesioidea	Shellder	0.017800871605766006
Synanthedon andrenaeformis	GCA_936446665.2	Lepidoptera	Sesioidea	P-element	0.008398386917755005
Synanthedon andrenaeformis	GCA_936446665.2	Lepidoptera	Sesioidea	Spoink	0.10198032030960517
Synanthedon formicaeformis	GCA_945859745.1	Lepidoptera	Sesioidea	Spoink	0.0239202931368109
Synanthedon formicaeformis	GCA_945859745.1	Lepidoptera	Sesioidea	Shellder	0.015018437814280925
Synanthedon formicaeformis	GCA_945859745.1	Lepidoptera	Sesioidea	P-element	0.008398386917755005
Synanthedon myopaeformis	GCA_944738685.1	Lepidoptera	Sesioidea	P-element	0.008398386917755005
Synanthedon myopaeformis	GCA_944738685.1	Lepidoptera	Sesioidea	Spoink	0.053975050434353
Synanthedon myopaeformis	GCA_944738685.1	Lepidoptera	Sesioidea	Shellder	0.01449882668454576
Synanthedon tipuliformis	GCA_947623395.1	Lepidoptera	Sesioidea	P-element	0.008398386917755005
Synanthedon tipuliformis	GCA_947623395.1	Lepidoptera	Sesioidea	Spoink	0.07676314380995512
Synanthedon tipuliformis	GCA_947623395.1	Lepidoptera	Sesioidea	Shellder	0.006118002011397922
Synanthedon vespiformis	GCA_918317495.1	Lepidoptera	Sesioidea	Spoink	0.04139734035983367
Synanthedon vespiformis	GCA_918317495.1	Lepidoptera	Sesioidea	P-element	0.008398386917755005
Synanthedon vespiformis	GCA_918317495.1	Lepidoptera	Sesioidea	Shellder	0.015839758632249415
Acentria ephemerella	GCA_943193645.1	Lepidoptera	Pyraloidea	P-element	0.008953346405712383
Acentria ephemerella	GCA_943193645.1	Lepidoptera	Pyraloidea	Shellder	0.013627220918538385
Acentria ephemerella	GCA_943193645.1	Lepidoptera	Pyraloidea	Spoink	0.017703487175264522
Acrobasis repandana	GCA_963576875.1	Lepidoptera	Pyraloidea	P-element	0.009915276184838506
Acrobasis repandana	GCA_963576875.1	Lepidoptera	Pyraloidea	Spoink	0.08215653176334967
Acrobasis repandana	GCA_963576875.1	Lepidoptera	Pyraloidea	Shellder	0.015940328528327188
Acrobasis suavella	GCA_943193695.1	Lepidoptera	Pyraloidea	Shellder	0.012939993295340261
Acrobasis suavella	GCA_943193695.1	Lepidoptera	Pyraloidea	Spoink	0.07488986784140969
Acrobasis suavella	GCA_943193695.1	Lepidoptera	Pyraloidea	P-element	0.008916349106515224
Agriphila geniculea	GCA_943789525.1	Lepidoptera	Pyraloidea	P-element	0.010026268082429983
Agriphila geniculea	GCA_943789525.1	Lepidoptera	Pyraloidea	Spoink	0.09804849932068015
Agriphila geniculea	GCA_943789525.1	Lepidoptera	Pyraloidea	Shellder	0.019560844787127052
Agriphila straminella	GCA_950108535.1	Lepidoptera	Pyraloidea	Shellder	0.017582970164264165
Agriphila straminella	GCA_950108535.1	Lepidoptera	Pyraloidea	Spoink	0.10058050969574704
Agriphila straminella	GCA_950108535.1	Lepidoptera	Pyraloidea	P-element	0.01061822486958452
Agriphila tristella	GCA_928269145.1	Lepidoptera	Pyraloidea	Spoink	0.08048911029684219
Agriphila tristella	GCA_928269145.1	Lepidoptera	Pyraloidea	Shellder	0.015471002346630909
Agriphila tristella	GCA_928269145.1	Lepidoptera	Pyraloidea	P-element	0.010322246476007251
Amyelois transitella	GCF_032362555.1	Lepidoptera	Pyraloidea	Spoink	0.034809996294618964
Amyelois transitella	GCF_032362555.1	Lepidoptera	Pyraloidea	P-element	0
Amyelois transitella	GCF_032362555.1	Lepidoptera	Pyraloidea	Shellder	0.01128059001005699
Anania crocealis	GCA_949315895.1	Lepidoptera	Pyraloidea	Shellder	0.014331210191082803
Anania crocealis	GCA_949315895.1	Lepidoptera	Pyraloidea	Spoink	0.08993783194038453
Anania crocealis	GCA_949315895.1	Lepidoptera	Pyraloidea	P-element	0.009397313996078287
Anania fuscalis	GCA_950371115.1	Lepidoptera	Pyraloidea	Shellder	0.019745222929936305
Anania fuscalis	GCA_950371115.1	Lepidoptera	Pyraloidea	P-element	0.009582300492064079
Anania fuscalis	GCA_950371115.1	Lepidoptera	Pyraloidea	Spoink	0.07416937708427683
Anania hortulata	GCA_963576865.1	Lepidoptera	Pyraloidea	Spoink	0.07101980320309605
Anania hortulata	GCA_963576865.1	Lepidoptera	Pyraloidea	P-element	0.008953346405712383
Anania hortulata	GCA_963576865.1	Lepidoptera	Pyraloidea	Shellder	0.02008045591686222
Apomyelois bistriatella	GCA_947044815.1	Lepidoptera	Pyraloidea	P-element	0
Apomyelois bistriatella	GCA_947044815.1	Lepidoptera	Pyraloidea	Spoink	0.07793651447157149
Apomyelois bistriatella	GCA_947044815.1	Lepidoptera	Pyraloidea	Shellder	0.01857190747569561
Calamotropha paludella	GCA_927399485.1	Lepidoptera	Pyraloidea	Spoink	0.08466795668821277
Calamotropha paludella	GCA_927399485.1	Lepidoptera	Pyraloidea	P-element	0.009212327500092493
Calamotropha paludella	GCA_927399485.1	Lepidoptera	Pyraloidea	Shellder	0.02108615487763996
Catoptria pinella	GCA_963556745.1	Lepidoptera	Pyraloidea	Spoink	0.07602206760261847
Catoptria pinella	GCA_963556745.1	Lepidoptera	Pyraloidea	Shellder	0.017348307073416024
Catoptria pinella	GCA_963556745.1	Lepidoptera	Pyraloidea	P-element	0
Chilo suppressalis	GCA_902850365.2	Lepidoptera	Pyraloidea	Shellder	0.018169627891384512
Chilo suppressalis	GCA_902850365.2	Lepidoptera	Pyraloidea	P-element	0.010655222168781679
Chilo suppressalis	GCA_902850365.2	Lepidoptera	Pyraloidea	Spoink	0.05708345341512619
Chrysoteuchia culmella	GCA_910589605.1	Lepidoptera	Pyraloidea	Shellder	0.017348307073416024
Chrysoteuchia culmella	GCA_910589605.1	Lepidoptera	Pyraloidea	Spoink	0.07997447404174729
Chrysoteuchia culmella	GCA_910589605.1	Lepidoptera	Pyraloidea	P-element	0.00932331939768397
Cnaphalocrocis medinalis	GCA_014851415.1	Lepidoptera	Pyraloidea	Shellder	0.022644988266845457
Cnaphalocrocis medinalis	GCA_014851415.1	Lepidoptera	Pyraloidea	Spoink	0.08942319568528964
Cnaphalocrocis medinalis	GCA_014851415.1	Lepidoptera	Pyraloidea	P-element	0.008731362610529432
Conogethes punctiferalis	GCA_031163375.1	Lepidoptera	Pyraloidea	Spoink	0.0911317880522047
Conogethes punctiferalis	GCA_031163375.1	Lepidoptera	Pyraloidea	P-element	0
Conogethes punctiferalis	GCA_031163375.1	Lepidoptera	Pyraloidea	Shellder	0.018823332215890044
Crambus lathoniellus	GCA_949710035.1	Lepidoptera	Pyraloidea	Shellder	0.018806570566543748
Crambus lathoniellus	GCA_949710035.1	Lepidoptera	Pyraloidea	P-element	0.008398386917755005
Crambus lathoniellus	GCA_949710035.1	Lepidoptera	Pyraloidea	Spoink	0.10245378566429247
Cydalima perspectalis	GCA_951394215.1	Lepidoptera	Pyraloidea	P-element	0
Cydalima perspectalis	GCA_951394215.1	Lepidoptera	Pyraloidea	Spoink	0.09195520606035654
Cydalima perspectalis	GCA_951394215.1	Lepidoptera	Pyraloidea	Shellder	0.022142138786456586
Diatraea saccharalis	GCA_918026875.4	Lepidoptera	Pyraloidea	P-element	0
Diatraea saccharalis	GCA_918026875.4	Lepidoptera	Pyraloidea	Spoink	0.08794104327061633
Diatraea saccharalis	GCA_918026875.4	Lepidoptera	Pyraloidea	Shellder	0.017683540060341937
Elegia similella	GCA_947532085.1	Lepidoptera	Pyraloidea	Shellder	0.011230305062018102
Elegia similella	GCA_947532085.1	Lepidoptera	Pyraloidea	P-element	0.008953346405712383
Elegia similella	GCA_947532085.1	Lepidoptera	Pyraloidea	Spoink	0.0855325455967722
Elophila nymphaeata	GCA_955850985.1	Lepidoptera	Pyraloidea	Spoink	0.08580015644942154
Elophila nymphaeata	GCA_955850985.1	Lepidoptera	Pyraloidea	Shellder	0.014800536372779081
Elophila nymphaeata	GCA_955850985.1	Lepidoptera	Pyraloidea	P-element	0
Endotricha flammealis	GCA_905163395.2	Lepidoptera	Pyraloidea	Spoink	0.08999958829099593
Endotricha flammealis	GCA_905163395.2	Lepidoptera	Pyraloidea	Shellder	0.02572913174656386
Endotricha flammealis	GCA_905163395.2	Lepidoptera	Pyraloidea	P-element	0
Ephestia elutella	GCA_018467065.1	Lepidoptera	Pyraloidea	Spoink	0.07521923504467043
Ephestia elutella	GCA_018467065.1	Lepidoptera	Pyraloidea	Shellder	0.012705330204492122
Ephestia elutella	GCA_018467065.1	Lepidoptera	Pyraloidea	P-element	0.008694365311332273
Eudonia lacustrata	GCA_947562085.1	Lepidoptera	Pyraloidea	P-element	0
Eudonia lacustrata	GCA_947562085.1	Lepidoptera	Pyraloidea	Shellder	0.015588333892054978
Eudonia lacustrata	GCA_947562085.1	Lepidoptera	Pyraloidea	Spoink	0.08783811601959735
Eudonia mercurella	GCA_963082485.1	Lepidoptera	Pyraloidea	Spoink	0.08689118531022273
Eudonia mercurella	GCA_963082485.1	Lepidoptera	Pyraloidea	P-element	0.008546376114543638
